업체명,모델명,연료,변속형식,차량형식,자동차 종류,도심주행연비,고속도로연비,CO2배출량(g_km),1회충전주행거리(km),배기량,등급,출시연도
테슬라코리아 유한회사,Model S AWD,전기,없음,전기,승용차,5,4.6,,555,,3등급,2023
테슬라코리아 유한회사,Model X AWD,전기,없음,전기,승용차,4.4,4.1,,478,,3등급,2023
벤츠,Mercedes-Benz GLC300 4MATIC,휘발유,자동,하이브리드,승용차,9.7,12.4,158,,1999,4등급,2023
현대,쏘나타(DN8) 개조 2.0LPI_18인치타이어,LPG,자동,내연기관,승용차,8.2,11.5,138,,1999,4등급,2023
현대,쏘나타(DN8) 개조 2.0LPI_17인치타이어,LPG,자동,내연기관,승용차,8.4,12,134,,1999,4등급,2023
현대,쏘나타(DN8) 개조 2.0LPI_16인치타이어,LPG,자동,내연기관,승용차,8.3,11.7,136,,1999,4등급,2023
현대,쏘나타(DN8) 개조 2.0CVVL_18인치 타이어,휘발유,자동,내연기관,승용차,10.7,14.1,139,,1999,3등급,2023
현대,쏘나타(DN8) 개조 2.0CVVL_19인치 타이어,휘발유,자동,내연기관,승용차,10.5,13.6,142,,1999,3등급,2023
현대,쏘나타(DN8) 개조 2.0CVVL_17인치 타이어,휘발유,자동,내연기관,승용차,11.2,14.8,132,,1999,3등급,2023
현대,쏘나타(DN8) 개조 2.0CVVL_17인치 타이어(빌트인캠),휘발유,자동,내연기관,승용차,10.9,14.5,135,,1999,3등급,2023
현대,쏘나타(DN8) 개조 2.0CVVL_17인치 타이어 non-ISG,휘발유,자동,내연기관,승용차,10.9,14.7,135,,1999,3등급,2023
현대,쏘나타(DN8) 개조 2.5 T-GDI_19인치타이어,휘발유,자동,내연기관,승용차,9.4,14.1,152,,2497,4등급,2023
현대,쏘나타(DN8) 개조 1.6 T-GDI 19인치타이어,휘발유,자동,내연기관,승용차,10.4,14.9,138,,1598,3등급,2023
현대,쏘나타(DN8) 개조 1.6 T-GDI_18인치타이어,휘발유,자동,내연기관,승용차,11.4,15.5,128,,1598,3등급,2023
현대,쏘나타(DN8) 개조 1.6 T-GDI 17인치타이어(빌트인캠),휘발유,자동,내연기관,승용차,11.6,15.7,126,,1598,3등급,2023
현대,쏘나타(DN8) 개조 1.6 T-GDI 17인치타이어,휘발유,자동,내연기관,승용차,11.9,15.9,123,,1598,3등급,2023
혼다,CR-V HYBRID 2WD,휘발유,CVT,하이브리드,승용차,15.8,14.4,106,,1993,2등급,2023
혼다,CR-V HYBRID 4WD,휘발유,CVT,하이브리드,승용차,14.6,13.4,115,,1993,2등급,2023
포드,Lincoln Corsair 2.0L,휘발유,자동,내연기관,승용차,7.8,11.1,187,,1995,5등급,2023
케이지모빌리티,렉스턴스포츠 칸 쿨멘 2.2 디젤 2WD 6AT SCR Step2,경유,자동,내연기관,화물차,9.4,11.6,190,,2157,4등급,2023
케이지모빌리티,렉스턴스포츠 칸 쿨멘 2.2디젤 4WD 6AT SCR Step2,경유,자동,내연기관,화물차,9.6,11,191,,2157,4등급,2023
케이지모빌리티,렉스턴스포츠 쿨멘 2.2 디젤 2WD 6AT SCR Step2,경유,자동,내연기관,화물차,9.4,11.8,188,,2157,4등급,2023
케이지모빌리티,렉스턴스포츠 쿨멘 2.2 디젤 4WD 6AT SCR Step2,경유,자동,내연기관,화물차,9.7,11.3,187,,2157,4등급,2023
아우디,RS 7 performance,휘발유,자동,하이브리드,승용차,6.3,9.2,237,,3996,5등급,2023
아우디,RS 6 Avant performance,휘발유,자동,하이브리드,승용차,6.1,9,243,,3996,5등급,2023
GM,CHEVROLET COLORADO RWD (MY23),휘발유,자동,내연기관,화물차,8,10.3,193,,2726,5등급,2023
GM,CHEVROLET COLORADO AWD (MY23),휘발유,자동,내연기관,화물차,7.5,9.1,213,,2726,5등급,2023
현대,코나(SX2) 일렉트릭(항속형) 17인치,전기,없음,전기,승용차,6.1,5,,417,,2등급,2023
포르쉐,카이엔 터보 GT,휘발유,자동,내연기관,승용차,5.6,8,273,,3996,5등급,2023
현대,코나(SX2) 일렉트릭(항속형) 19인치,전기,없음,전기,승용차,5.2,4.4,,368,,3등급,2023
현대,아반떼(PE) 1.6GDI하이브리드 16인치 타이어,휘발유,자동,하이브리드,승용차,21.4,20.7,74,,1580,1등급,2023
현대,아반떼(PE) 1.6GDI하이브리드 16인치타이어(빌트인캠),휘발유,자동,하이브리드,승용차,20.9,20.8,74,,1580,1등급,2023
현대,아반떼(PE) 1.6GDI하이브리드 17인치타이어,휘발유,자동,하이브리드,승용차,19.5,18.8,82,,1580,1등급,2023
현대,아반떼(PE) 1.6GDI하이브리드 17인치타이어(빌트인캠),휘발유,자동,하이브리드,승용차,19,18.8,83,,1580,1등급,2023
현대,아반떼(PE) 1.6LPI 15인치 타이어,LPG,자동,내연기관,승용차,9.3,12.4,124,,1591,4등급,2023
현대,아반떼(PE) 1.6LPI 16인치 타이어,LPG,자동,내연기관,승용차,9.1,12.1,126,,1591,4등급,2023
현대,아반떼(PE) 1.6LPI 17인치 타이어,LPG,자동,내연기관,승용차,9,12,127,,1591,4등급,2023
토요타,렉서스 RX500h,휘발유,자동,하이브리드,승용차,9.4,10.7,168,,2393,4등급,2023
현대,코나(SX2) 일렉트릭(기본형) 17인치,전기,없음,전기,승용차,6.1,4.8,,311,,2등급,2023
현대,코나(SX2) 일렉트릭(항속형) 17인치(빌트인캠),전기,없음,전기,승용차,6.1,5,,415,,2등급,2023
토요타,토요타 CROWN Dual Boost Hybrid,휘발유,자동,하이브리드,승용차,10,12.5,151,,2393,4등급,2023
벤츠,Mercedes-AMG SL63 4MATIC +,휘발유,자동,내연기관,승용차,5.3,8.3,279,,3982,5등급,2023
벤츠,Mercedes-AMG G63,휘발유,자동,내연기관,승용차,5,6.5,316,,3982,5등급,2023
혼다,PILOT,휘발유,자동,내연기관,승용차,7.4,10,202,,3471,5등급,2023
포르쉐,카이엔,휘발유,자동,내연기관,승용차,6.7,8.7,235,,2995,5등급,2023
포르쉐,카이엔 COUPE,휘발유,자동,내연기관,승용차,6.7,8.7,235,,2995,5등급,2023
토요타,렉서스 RX450h+,전기+휘발유,CVT,PHEV,승용차,20.6,18.1,29,56,2487,PHEV,2023
(주)대창모터스,다니고C2,전기,없음,전기,화물차,4.2,2.8,,142,,4등급,2023
PSA Automobiles,DS3 E-TENSE,전기,없음,전기,승용차,6,5,,320,,2등급,2023
벤틀리,Flying Spur S,휘발유,자동,내연기관,승용차,6.2,8.7,247,,3996,5등급,2023
벤틀리,Flying Spur V8,휘발유,자동,내연기관,승용차,6.2,8.7,247,,3996,5등급,2023
벤틀리,Flying Spur S,휘발유,자동,내연기관,승용차,6.2,8.7,247,,3996,5등급,2023
포드,Ranger Raptor,경유,자동,내연기관,화물차,8.5,9.8,216,,1996,5등급,2023
벤츠,Mercedes-Benz EQE500 4MATIC SUV,전기,없음,전기,승용차,3.9,3.6,,401,,4등급,2023
현대,아반떼(PE) 1.6 가솔린 15인치 타이어,휘발유,CVT,내연기관,승용차,13.7,17.7,107,,1598,2등급,2023
현대,아반떼(PE) 1.6 가솔린 16인치 타이어(빌트인캠),휘발유,CVT,내연기관,승용차,13.1,16.9,112,,1598,2등급,2023
현대,아반떼(PE) 1.6 가솔린 16인치 타이어,휘발유,CVT,내연기관,승용차,13.3,17,111,,1598,2등급,2023
현대,아반떼(PE) 1.6 가솔린 17인치 타이어,휘발유,CVT,내연기관,승용차,12.9,16.4,115,,1598,2등급,2023
아우디,Q3 Sportback 40 TFSI quattro,휘발유,자동,내연기관,승용차,9.3,11.9,166,,1984,4등급,2023
케이지모빌리티,코란도 e-motion 2WD Heat Pump,전기,없음,전기,승용차,5.3,4.3,,307,,3등급,2023
벤틀리,Flying Spur V8,휘발유,자동,내연기관,승용차,6.2,8.7,247,,3996,5등급,2023
토요타,렉서스 NX350h,휘발유,CVT,하이브리드,승용차,14.3,13.6,116,,2487,2등급,2023
르노코리아자동차(주),QM6,LPG,CVT,내연기관,화물차,7.9,9.9,150,,1998,5등급,2023
GM,캐딜락 XT4,휘발유,자동,내연기관,승용차,9.3,11.8,166,,1998,4등급,2023
포르쉐,카이엔 COUPE (5인승),휘발유,자동,내연기관,승용차,6.7,8.7,235,,2995,5등급,2023
장조우 닛산,젤라 피이백,전기,없음,전기,화물차,3.7,3,,280,,4등급,2023
토요타,토요타 Camry Hybrid LE,휘발유,CVT,하이브리드,승용차,18.2,17.9,87,,2487,1등급,2023
현대,코나(SX2) 1.6GDI 하이브리드 17인치(빌트인캠),휘발유,자동,내연기관,승용차,19.4,18.2,83,,1580,1등급,2023
현대,코나(SX2) 1.6GDI 하이브리드 18인치,휘발유,자동,내연기관,승용차,18.6,17.5,87,,1580,1등급,2023
현대,코나(SX2) 1.6GDI 하이브리드 17인치,휘발유,자동,내연기관,승용차,20.8,18.6,79,,1580,1등급,2023
랜드로버,디스커버리 P300,휘발유,자동,내연기관,승용차,7.3,9.2,216,,1997,5등급,2023
랜드로버,디펜더 110 P300,휘발유,자동,내연기관,승용차,7.3,9.2,216,,1997,5등급,2023
아우디,Q3 40 TFSI quattro,휘발유,자동,내연기관,승용차,8.8,11.7,174,,1984,4등급,2023
랜드로버,디펜더 110 P300,휘발유,자동,내연기관,승용차,7.3,9.2,216,,1997,5등급,2023
DongfengLiuzhou Motor,테라밴키즈11,전기,없음,전기,승합차,3.8,2.9,,264,,5등급,2023
DongfengLiuzhou Motor,테라밴,전기,없음,전기,승합차,3.8,2.9,,264,,5등급,2023
BMW,BMW 750e xDrive,전기+휘발유,자동,PHEV,승용차,14,16.3,36,60,2998,PHEV,2023
아우디,SQ5 Sportback TFSI,휘발유,자동,내연기관,승용차,8,10.3,192,,2995,5등급,2023
아우디,SQ5 TFSI,휘발유,자동,내연기관,승용차,7.9,10.1,195,,2995,5등급,2023
토요타,토요타 RAV4 PHEV,전기+휘발유,CVT,PHEV,승용차,23.1,20.2,21,63,2487,PHEV,2023
DongfengLiuzhou Motor,테라밴키즈,전기,없음,전기,승합차,3.8,2.9,,264,,5등급,2023
랜드로버,디펜더 130 P400,휘발유,자동,하이브리드,승용차,6.6,8.2,242,,2996,5등급,2023
BMW,BMW Z4 M40i,휘발유,자동,내연기관,승용차,9.2,11.9,168,,2998,4등급,2023
BMW,BMW Z4 sDrive20i,휘발유,자동,내연기관,승용차,9.8,12.1,159,,1998,4등급,2023
BMW,BMW 218d Active Tourer,경유,자동,내연기관,승용차,14.2,18.2,119,,1995,2등급,2023
BMW,BMW iX M60,전기,없음,전기,승용차,3.3,3.5,,421,,4등급,2023
BMW,BMW iX xDrive40,전기,없음,전기,승용차,3.9,3.9,,313,,4등급,2023
벤츠,Mercedes-Benz S580 e 4MATIC,전기+휘발유,자동,PHEV,승용차,12.5,15.8,31,71,2999,PHEV,2022
BMW,BMW XM,전기+휘발유,자동,PHEV,승용차,9.7,10.4,42,62,4395,PHEV,2023
BMW,BMW M2,휘발유,자동,내연기관,승용차,7.4,10.1,203,,2993,5등급,2023
(주)이엔플러스,이엔1톤롱바디카고,전기,없음,전기,화물차,3.3,2.4,,186,,5등급,2022
(주)이엔플러스,이엔플러스EV1톤롱바디트럭,전기,없음,전기,화물차,3.5,2.5,,194,,5등급,2022
PSA Automobiles,DS7 1.2 PureTech,휘발유,자동,내연기관,승용차,10.7,13.9,137,,1199,3등급,2022
크라이슬러,짚 그랜드 체로키,휘발유,자동,내연기관,승용차,6.6,8.8,228,,3604,5등급,2022
크라이슬러,짚 그랜드 체로키,휘발유,자동,내연기관,승용차,6.6,8.8,228,,3604,5등급,2022
아우디,Q8 Sportback 55 e-tron quattro,전기,없음,전기,승용차,2.9,3,,351,,5등급,2023
폭스바겐,ID.4 Pro,전기,없음,전기,승용차,5.3,4.5,,421,,3등급,2023
한국지엠,트랙스 1.2터보 18인치,휘발유,자동,내연기관,승용차,11.2,14,136,,1199,3등급,2023
한국지엠,트랙스 1.2터보 17인치,휘발유,자동,내연기관,승용차,11.7,14.3,132,,1199,3등급,2023
토요타,렉서스 RZ450e,전기,없음,전기,승용차,5.8,4.9,,377,,2등급,2023
포드,Ranger Wildtrak,경유,자동,내연기관,화물차,9.1,11.7,193,,1996,4등급,2023
벤틀리,Continental GT S,휘발유,자동,내연기관,승용차,7,9.6,220,,3996,5등급,2023
BMW,BMW M3 Competition Touring M xDrive,휘발유,자동,내연기관,승용차,7,9.9,213,,2993,5등급,2023
랜드로버,디펜더 130 D300,경유,자동,하이브리드,승용차,9.1,11.1,197,,2997,4등급,2022
벤츠,Mercedes-Benz EQA250,전기,없음,전기,승용차,5.5,4.4,,378,,3등급,2023
현대,코나(SX2) 2.0 가솔린 2WD 18/19인치,휘발유,CVT,내연기관,승용차,11.8,14.7,127,,1999,3등급,2023
현대,코나(SX2) 2.0 가솔린 2WD 17인치,휘발유,CVT,내연기관,승용차,12.6,15,121,,1999,3등급,2023
현대,코나(SX2) 1.6T-GDI 4WD 18/19인치,휘발유,자동,내연기관,승용차,10,13.1,150,,1598,4등급,2023
현대,코나(SX2) 1.6T-GDI 4WD 17인치,휘발유,자동,내연기관,승용차,10.3,14,143,,1598,3등급,2023
한국지엠,트랙스 1.2터보 19인치,휘발유,자동,내연기관,승용차,11.1,13.2,141,,1199,3등급,2023
현대,코나(SX2) 1.6T-GDI 2WD 17인치,휘발유,자동,내연기관,승용차,11.5,15.5,128,,1598,3등급,2023
현대,코나(SX2) 1.6T-GDI 2WD 18/19인치,휘발유,자동,내연기관,승용차,10.8,14.3,137,,1598,3등급,2023
벤츠,Mercedes-Benz GLS580 4MATIC(6 Seater),휘발유,자동,하이브리드,승용차,6,7.5,262,,3982,5등급,2022
BMW,BMW 220i Active Tourer,휘발유,자동,내연기관,승용차,10.8,14.6,136,,1998,3등급,2023
BMW,BMW X1 sDrive20i,휘발유,자동,내연기관,승용차,10.5,13.8,142,,1998,3등급,2023
토요타,렉서스 RX350h,휘발유,CVT,하이브리드,승용차,14.3,12.7,119,,2487,3등급,2023
PSA Automobiles,Peugeot 408 1.2 PureTech,휘발유,자동,내연기관,승용차,11.5,15,129,,1199,3등급,2022
벤틀리,Continental GT V8,휘발유,자동,내연기관,승용차,7,9.6,220,,3996,5등급,2023
PSA Automobiles,Peugeot 2008 1.5 BlueHDi,경유,자동,내연기관,승용차,15.7,19,109,,1499,1등급,2022
BMW,BMW iX1 xDrive30,전기,없음,전기,승용차,4.2,4.1,,310,,3등급,2023
BMW,BMW iX xDrive50,전기,없음,전기,승용차,3.7,3.7,,464,,4등급,2022
BMW,BMW X1 sDrive18d,경유,자동,내연기관,승용차,13.4,16.5,121,,1995,2등급,2023
토요타,토요타 RAV4 Hybrid 2WD,휘발유,CVT,하이브리드,승용차,17.1,15.1,99,,2487,1등급,2023
벤츠,Mercedes-Maybach S680 4MATIC(5 Seats),휘발유,자동,내연기관,승용차,4.7,7.9,306,,5980,5등급,2022
벤츠,Mercedes-Benz GLS580 4MATIC,휘발유,자동,하이브리드,승용차,6,7.5,262,,3982,5등급,2022
현대,G90 e-S/C 3.5T-GDI(LONGWHEELBASE)AWD5인20인치(HDP),휘발유,자동,하이브리드,승용차,7,9.9,211,,3470,5등급,2023
현대,G90 e-S/C 3.5T-GDI 2WD 5인 20인치(HDP),휘발유,자동,하이브리드,승용차,7.6,10.8,194,,3470,5등급,2023
현대,G90 e-S/C 3.5T-GDI 2WD 5인 21인치(HDP),휘발유,자동,하이브리드,승용차,7.3,10.4,200,,3470,5등급,2023
현대,G90 e-S/C 3.5T-GDI AWD 5인 20인치(HDP),휘발유,자동,하이브리드,승용차,7.1,10,209,,3470,5등급,2023
현대,G90 e-S/C 3.5T-GDI AWD 4인 20인치(HDP),휘발유,자동,하이브리드,승용차,7.1,10,209,,3470,5등급,2023
현대,G90 e-S/C 3.5T-GDI AWD 5인 21인치(HDP),휘발유,자동,하이브리드,승용차,7.1,10,209,,3470,5등급,2023
현대,G90 3.5T-GDI 2WD 4인 19인치(HDP),휘발유,자동,내연기관,승용차,7.7,10.6,194,,3470,5등급,2023
현대,G90 3.5T-GDI 2WD 5인 20인치(HDP),휘발유,자동,내연기관,승용차,7.7,10.6,194,,3470,5등급,2023
현대,G90 3.5T-GDI AWD 5인 19인치(HDP),휘발유,자동,내연기관,승용차,7,9.7,212,,3470,5등급,2023
현대,G90 3.5T-GDI AWD 4인 19인치(HDP),휘발유,자동,내연기관,승용차,7,9.7,212,,3470,5등급,2023
현대,G90 3.5T-GDI AWD 5인 20인치(HDP),휘발유,자동,내연기관,승용차,7,9.7,212,,3470,5등급,2023
벤츠,Mercedes-Maybach GLS600 4MATIC(5 Seater),휘발유,자동,하이브리드,승용차,5.3,7.4,290,,3982,5등급,2022
현대,G90 e-S/C 3.5T-GDI(LONGWHEELBASE)AWD4인20인치(HDP),휘발유,자동,하이브리드,승용차,7,9.9,211,,3470,5등급,2023
현대,G90 e-S/C 3.5T-GDI 2WD 4인 20인치(HDP),휘발유,자동,하이브리드,승용차,7.6,10.8,194,,3470,5등급,2023
현대,G90 e-S/C 3.5T-GDI 2WD 4인 21인치(HDP),휘발유,자동,하이브리드,승용차,7.3,10.4,200,,3470,5등급,2023
현대,G90 e-S/C 3.5T-GDI AWD 4인 21인치(HDP),휘발유,자동,하이브리드,승용차,7.1,10,209,,3470,5등급,2023
현대,G90 3.5T-GDI 2WD 5인 19인치(HDP),휘발유,자동,내연기관,승용차,7.9,11.3,185,,3470,5등급,2023
현대,G90 3.5T-GDI 2WD 4인 20인치(HDP),휘발유,자동,내연기관,승용차,7.7,10.6,194,,3470,5등급,2023
현대,G90 3.5T-GDI AWD 4인 20인치(HDP),휘발유,자동,내연기관,승용차,7,9.7,212,,3470,5등급,2023
벤츠,Mercedes-Maybach S680 4MATIC,휘발유,자동,내연기관,승용차,4.7,7.9,306,,5980,5등급,2022
벤츠,Mercedes-Benz GLE450 4MATIC(5Seats),휘발유,자동,하이브리드,승용차,8,9.5,200,,2999,5등급,2022
벤츠,Mercedes-AMG GLE63 S 4MATIC + Coupe,휘발유,자동,하이브리드,승용차,6.1,8,255,,3982,5등급,2022
아우디,Q8 55 e-tron quattro,전기,없음,전기,승용차,3,3.1,,368,,5등급,2023
포르쉐,카이엔 터보,휘발유,자동,내연기관,승용차,5.7,7.7,272,,3996,5등급,2023
포르쉐,카이엔 터보 COUPE,휘발유,자동,내연기관,승용차,5.7,7.7,272,,3996,5등급,2023
벤츠,Mercedes-Maybach GLS600 4MATIC,휘발유,자동,하이브리드,승용차,5.3,7.4,290,,3982,5등급,2022
랜드로버,더 뉴 레인지로버 스포츠 P360,휘발유,자동,하이브리드,승용차,6.9,10.1,217,,2996,5등급,2022
아우디,Q8 50 e-tron quattro,전기,없음,전기,승용차,3,3,,298,,5등급,2023
BMW,BMW 740d xDrive,경유,자동,하이브리드,승용차,11,15.2,153,,2993,3등급,2022
Brilliance Shineray,이티4밴,전기,없음,전기,화물차,5.1,3.8,,200,,3등급,2023
벤츠,Mercedes-AMG GLE53 4MATIC +(5seats),휘발유,자동,하이브리드,승용차,7.3,8.8,218,,2999,5등급,2022
BYD,T4K,전기,없음,전기,화물차,3,2.3,,241,,5등급,2022
벤츠,Mercedes-AMG GLA45 4MATIC +,휘발유,자동,내연기관,승용차,7.6,9.7,205,,1991,5등급,2023
벤츠,Mercedes-AMG GLE53 4MATIC +,휘발유,자동,하이브리드,승용차,7.3,8.8,218,,2999,5등급,2022
벤츠,Mercedes-Benz EQS450 +,전기,없음,전기,승용차,3.8,3.7,,472,,4등급,2022
크라이슬러,짚 글래디에이터,휘발유,자동,내연기관,화물차,5.7,7,277,,3604,5등급,2022
르노코리아자동차(주),XM3 하이브리드 18인치,휘발유,자동,하이브리드,승용차,17.4,16.6,93,,1598,1등급,2022
르노코리아자동차(주),XM3 하이브리드 17인치,휘발유,자동,하이브리드,승용차,17.5,17.3,91,,1598,1등급,2022
벤츠,Mercedes-Benz GLE450 4MATIC,휘발유,자동,하이브리드,승용차,8,9.5,200,,2999,5등급,2022
벤츠,Mercedes-AMG GLE53 4MATIC + Coupe,휘발유,자동,하이브리드,승용차,7.5,9.2,212,,2999,5등급,2022
크라이슬러,짚 랭글러 루비콘,휘발유,자동,내연기관,승용차,7,8.1,230,,1995,5등급,2022
벤츠,Mercedes-Benz EQS580 4MATIC SUV(5seats),전기,없음,전기,승용차,3.6,3.4,,447,,4등급,2022
벤츠,Mercedes-Benz EQS450 4MATIC SUV(5seats),전기,없음,전기,승용차,3.7,3.5,,459,,4등급,2022
벤츠,Mercedes-Benz EQS580 4MATIC SUV,전기,없음,전기,승용차,3.6,3.4,,447,,4등급,2022
벤츠,Mercedes-Benz EQS450 4MATIC SUV,전기,없음,전기,승용차,3.7,3.5,,459,,4등급,2022
벤츠,Mercedes-AMG EQE53 4MATIC +,전기,없음,전기,승용차,3.3,3.3,,354,,5등급,2022
벤츠,Mercedes-AMG EQS53 4MATIC +,전기,없음,전기,승용차,3.1,3.2,,397,,5등급,2022
한국지엠,GMC Sierra ,휘발유,자동,내연기관,화물차,6,8.4,254,,6162,5등급,2022
벤츠,Mercedes-AMG EQS53 4MATIC +,전기,없음,전기,승용차,3.2,3.2,,404,,5등급,2022
현대,그랜저 1.6T-GDI 하이브리드 6AT 20인치,휘발유,자동,하이브리드,승용차,15.4,15.9,103,,1598,2등급,2023
현대,그랜저 1.6T-GDI 하이브리드 6AT 19인치,휘발유,자동,하이브리드,승용차,16.6,16.8,96,,1598,1등급,2023
현대,그랜저 1.6T-GDI 하이브리드 6AT 18인치,휘발유,자동,하이브리드,승용차,18,17.9,88,,1598,1등급,2023
현대,그랜저(GN7) 3.5 LPI 20인치,LPG,자동,내연기관,승용차,6.2,9.1,183,,3470,5등급,2022
현대,그랜저(GN7) 3.5 LPI 19인치,LPG,자동,내연기관,승용차,6.3,9.2,180,,3470,5등급,2022
현대,그랜저(GN7) 3.5 LPI 18인치,LPG,자동,내연기관,승용차,6.7,9.6,170,,3470,5등급,2022
토요타,GR Supra,휘발유,자동,내연기관,승용차,9.1,12,165,,2998,4등급,2023
토요타,토요타 RAV4 Hybrid AWD,휘발유,CVT,하이브리드,승용차,15.4,14.7,106,,2487,2등급,2023
혼다,CR-V 2WD,휘발유,CVT,내연기관,승용차,11.1,13.8,138,,1498,3등급,2023
PSA Automobiles,Peugeot 5008 2.0 BlueHDi,경유,자동,내연기관,승용차,12.5,17.2,133,,1997,2등급,2022
벤츠,Mercedes-Maybach S580 4MATIC(5Seats),휘발유,자동,하이브리드,승용차,6.9,10.3,213,,3982,5등급,2022
아우디,Q4 Sportback e-tron 40,전기,없음,전기,승용차,4.4,3.9,,362,,3등급,2023
